ID;CenterL_X;CenterL_Y;CenterR_X;CenterR_Y;Xrobot;Xcalculated;XIA;DeltaX;DeltaXIA;Yrobot;Ycalculated;YIA;DeltaY;DeltaYIA;Zrobot;Zcalculated;ZIA;DeltaZ;DeltaZIA;Urobot;Ucalculated;UIA;DeltaU;DeltaUIA
192;732;340;510;359;458,905;405,730958839638;458,60938;53,17404116036198;0,2956249999999727;-11,283;-15,944624687240683;-12,653268;4,661624687240684;1,3702678604125982;-135,0161;-183,3289257673186;-99,10033;48,3128257673186;0,08422653808594305;5,76416;9,344294143620099;4,081298;-3,580134143620098;1,6828621255493168
105;835;513;622;524;438,141;385,3541651799401;436,0445;52,78683482005994;2,0965053710937696;45,802;46,03612299547818;44,95936;-0,23412299547818094;0,8426417846679684;-225,473;-283,4521255481888;-188,93625;57,97912554818879;-0,5367512207031382;12,4475;0;12,911577;12,4475;-0,4640772247314455
382;637;486;396;504;488,513;460,5216461409157;486,86533;27,991353859084256;1,6476740722656018;-62,1936;-69,61576082580935;-61,573524;7,4221608258093426;-0,6200755249023473;-209,203;-257,7533800558193;-171,5731;48,55038005581932;-1,6298951416015655;54,7925;0;56,131645;54,7925;-1,3391452026367219
218;778;493;601;505;344,598;277,93526904823636;345,42743;66,66273095176365;-0,8294291992187368;22,8735;30,04985362208602;23,349474;-7,176353622086019;-0,47597395324707037;-221,243;-286,7843731402177;-184,57936;65,54137314021773;-0,6636390380859325;-12,1399;0;-12,926891;-12,1399;0,7869913269042961
64;758;464;574;478;361,212;302,62581692746437;359,5807;58,58618307253562;1,631311523437489;7,56958;12,792636692649452;6,36255;-5,223056692649452;1,2070302182006838;-202,555;-264,1182927090418;-167,53778;61,563292709041775;0,9827807617187432;-29,9963;0;-29,598827;-29,9963;-0,39747263793945464
306;672;448;486;465;368,585;317,3139932102739;369,34842;51,27100678972607;-0,7634191894531455;-42,1875;-45,24430958548648;-41,71137;3,0568095854864765;-0,4761314392089844;-193,451;-252,08627688185578;-157,18665;58,63527688185579;-0,2643544921874934;-44,0918;-43,97194318832644;-44,229652;-0,11985681167355722;0,13785240478515703
200;765;480;551;494;440,289;391,66441822918034;438,41718;48,624581770819645;1,8718247070312373;9,46472;4,525563864832421;7,7803774;4,939156135167579;1,6843426119995115;-208,613;-263,5046218337728;-172,44255;54,891621833772774;-0,17044934082031205;21,6614;0;22,92123;21,6614;-1,259830316162109
130;859;509;687;518;325,659;249,7166820937033;326,36746;75,9423179062967;-0,7084621582031332;77,4646;93,030753869881;73,893845;-15,566153869880992;3,570755395507817;-231,984;-302,2735815670653;-192,31818;70,28958156706531;-3,665823730468759;-5,06104;1,1321319018031748;-9,086769;-6,193171901803175;4,025729104003906
150;677;436;463;454;443,17;396,0976116747505;443,0107;47,072388325249506;0,15928833007814092;-36,4087;-46,15989820323874;-36,100216;9,751198203238737;-0,3084840881347688;-186,064;-237,96221816149298;-148,84319;51,89821816149299;-1,2208145751953055;26,7151;33,58549024614931;26,25518;-6,870390246149313;0,4599196411132809
184;664;498;499;514;313,861;245,97617290513483;314,76025;67,88482709486516;-0,89925390625001;-45,423;-47,65427764166323;-44,533493;2,231277641663226;-0,8895069580078143;-227,861;-295,2991898153053;-192,48927;67,4381898153053;0,6282730712890725;-33,772;-30,694905953362532;-32,90566;-3,077094046637466;-0,8663412780761703
381;731;491;557;505;333,521;272,28911347383166;333,62262;61,23188652616835;-0,101619628906235;-3,06519;-1,8854160636192177;-4,398326;-1,1797739363807822;1,3331359201049806;-220,999;-286,4054381386743;-185,57607;65,4064381386743;0,5770650634765673;32,3035;0;31,882633;32,3035;0,42086679077148403
22;733;509;499;524;472,589;441,71060524863475;470,81216;30,87839475136525;1,7768356933593736;-16,2158;-19,41209866139684;-14,651328;3,1962986613968383;-1,5644719131469742;-220,641;-272,38855934335515;-184,7335;51,747559343355164;0,09250524902344637;53,3752;59,72647539508661;53,001392;-6,35127539508661;0,3738076354980464
256;723;341;532;360;383,954;319,77238428538965;382,65402;64,18161571461036;1,2999777832031327;-12,7222;-12,272770940187847;-12,519434;-0,44942905981215375;-0,20276602478027428;-128,6288;-182,3739478816507;-91,766205;53,745147881650695;-0,8625951660156232;-3,4314;0;-3,9196768;-3,4314;0,4882767807006836
69;772;301;573;320;400,677;336,4572762207217;400,3648;64,2197237792783;0,3121928710937709;15,3369;16,9700538984641;15,365553;-1,6331538984641014;-0,02865290222167971;-106,5188;-157,34701178907463;-69,455826;50,82821178907463;-1,0629741943359363;10,0232;13,317804344734224;7,5154934;-3,294604344734225;2,5077066070556633
201;711;475;517;490;394,678;340,6471248639401;393,5845;54,030875136059876;1,0934968261718723;-21,0828;-21,911489298342055;-20,950157;0,8286892983420557;-0,13264283447265512;-208,297;-266,75781323111664;-171,75612;58,460813231116646;-0,5408812255859345;-12,0996;0;-12,091313;-12,0996;-0,008286637878418546
120;802;492;618;504;354,364;300,08052752514504;354,25558;54,28347247485493;0,1084152832031009;29,328;42,594793259869164;31,316282;-13,266793259869164;-1,9882822723388678;-219,376;-283,1800796721377;-184,5399;63,8040796721377;1,1639017333984327;59,0588;64,72869471818268;57,26154;-5,669894718182682;1,7972605407714823
16;761;457;571;471;379,901;321,6701041351623;378,79254;58,23089586483769;1,1084584960937605;12,2223;12,10724446842731;12,418702;0,11505553157268977;-0,1964021255493158;-197,633;-257,4112488563891;-161,80467;59,77824885638907;0,17167224121092772;25,5139;31,416019050125875;27,875023;-5,902119050125876;-2,361122888183594
181;668;479;497;495;328,949;267,3172447719968;326,67737;61,631755228003215;2,2716318359375123;-41,9073;-45,67550733646462;-43,02372;3,76820733646462;1,116419787597657;-214,356;-278,61314183814403;-178,26514;64,25714183814404;-0,09086328124999454;34,3433;0;34,03983;34,3433;0,30347074584960865
327;855;430;649;442;408,96;358,3364126812596;407,23782;50,62358731874036;1,7221765136718545;56,2775;64,11378619001637;56,257618;-7,8362861900163665;0,019882049560550286;-180,778;-237,06015709058835;-144,83308;56,282157090588356;0,05508410644532091;-48,2483;-48,315387705953675;-49,357082;0,06708770595367497;1,108782366943359
371;771;509;565;522;412,628;372,0465944988342;409,6737;40,58140550116576;2,954293945312486;6,26221;10,937083263984121;7,9337053;-4,6748732639841215;-1,67149532989502;-225,319;-283,27689339942503;-188,90526;57,957893399425046;-0,4137418212890509;56,2317;62,04621644818848;55,142452;-5,814516448188485;1,089247760009762
81;817;423;618;437;399,292;341,1578387942793;398,77606;58,13416120572066;0,5159379882812232;35,9088;44,4307233103803;35,998726;-8,521923310380302;-0,08992589111328186;-177,378;-234,21250488148684;-142,31796;56,83450488148685;0,9399626464843891;-31,1719;-31,74035517353705;-32,233067;0,5684551735370498;1,0611665588378898
140;884;515;646;525;477,582;440,1169636090825;477,50217;37,465036390917476;0,07983325195311863;60,6665;59,66272050943341;58,101692;1,0037794905665862;2,564807800292968;-222,059;-275,6392727988794;-185,80061;53,580272798879406;-0,258386596679685;39,5325;0;40,90347;39,5325;-1,3709690856933605
18;878;394;655;407;449,17;398,8410053296052;447,93167;50,32899467039482;1,238328857421891;57,9034;67,42019598533064;57,939724;-9,516795985330639;-0,036323968505861615;-161,96699999999998;-213,71124148935354;-125,13994;51,744241489353556;-0,8270616455078112;-34,0356;-34,183994794246125;-34,803032;0,14839479424612279;0,7674319213867165
