ID;CenterL_X;CenterL_Y;CenterR_X;CenterR_Y;Xrobot;Xcalculated;XIA;DeltaX;DeltaXIA;Yrobot;Ycalculated;YIA;DeltaY;DeltaYIA;Zrobot;Zcalculated;ZIA;DeltaZ;DeltaZIA;Urobot;Ucalculated;UIA;DeltaU;DeltaUIA
80;882;291;666;307;428,522;404,18004129419444;427,23517;24,341958705805553;1,2868315429687414;65,2808;87,28561281559463;65,4687;-22,004812815594633;-0,18789659423828198;-104,0322;-120,84656061382007;-67,89661;16,81436061382007;-0,13559355468750312;-39,1956;-38,03886294185396;-39,0906;-1,1567370581460423;-0,10500093994140514
29;909;523;703;532;417,395;391,466059808645;416,07043;25,928940191354968;1,3245654296874818;82,9413;107,05131303020862;82,73357;-24,11001303020862;0,20773371582031075;-232,001;-261,1815888445173;-196,22952;29,180588844517303;0,22852270507812023;-29,6338;-25,73268473374101;-29,865356;-3,9011152662589907;0,2315564453124992
372;868;449;659;460;416,51;398,13196864350266;415,67163;18,37803135649733;0,8383691406249909;61,9574;80,51207626984187;62,32918;-18,55467626984187;-0,3717816711425783;-191,135;-215,2207093405553;-155,37967;24,085709340555297;0,2446691894531341;47,135;53,198129337794704;46,93883;-6,063129337794706;0,19616867065429489
180;767;369;573;386;383,185;357,9359099758269;384,1358;25,249090024173086;-0,9508032226562477;10,9753;25,912225366986732;10,976942;-14,936925366986731;-0,0016420623779289656;-145,791;-167,93811048941313;-110,11733;22,147110489413137;0,32633245849609693;-45,1904;-44,00884830146587;-45,678303;-1,181551698534129;0,48790276489258133
133;662;333;444;355;444,897;432,5979886446481;444,55957;12,299011355351865;0,33742968749999136;-50,1636;-44,21564180590978;-50,221485;-5,947958194090219;0,057885137939450715;-131,9442;-146,99414607421426;-96,131584;15,049946074214262;0,1873841674804737;-51,2109;-50,169018368644004;-50,59972;-1,0418816313559986;-0,6111799987792992
115;720;369;528;387;384,247;356,71749148603374;384,31387;27,529508513966277;-0,0668732910156109;-17,3969;-4,114112424553177;-17,036266;-13,282787575446822;-0,3606336730957018;-146,11599999999999;-167,86986882051465;-110,116646;21,75386882051467;0,0006458129882815911;-29,1321;-29,67125776339279;-29,881706;0,5391577633927902;0,7496062377929675
38;728;388;546;405;358,167;323,71358142430086;357,75137;34,45341857569912;0,41562670898434817;-5,89417;4,539956151413421;-5,8732047;-10,43412615141342;-0,020965291900634675;-156,062;-181,10326976028702;-119,77987;25,04126976028701;-0,28213092041015386;23,0603;28,211477877960768;22,877544;-5,151177877960766;0,1827555969238297
205;647;507;459;524;378,748;361,78300937969595;379,04236;16,964990620304036;-0,29435839843750955;-54,0198;-51,14840139476175;-54,087917;-2,871398605238248;0,06811732788086289;-228,745;-256,19122414798846;-193,05173;27,44622414798846;0,30672729492187045;36,6467;43,64098905149215;36,74206;-6,994289051492146;-0,09536161499023166
44;598;387;427;408;334,125;298,77481926713597;334,09805;35,35018073286403;0,026947021484375;-87,9346;-84,25844207551029;-87,44428;-3,676157924489715;-0,49031746826172196;-156,03199999999998;-181,36173374062574;-120,56049;25,329733740625755;0,5284934692382848;-30,9265;-26,668166793771938;-30,744087;-4,2583332062280626;-0,18241278076171952
291;593;435;384;456;431,561;421,124967986245;431,1784;10,436032013754982;0,3825942382812286;-81,1176;-83,47833897228678;-81,91696;2,360738972286782;0,7993616699218791;-186,196;-205,51881747921823;-149,90433;19,32281747921823;-0,29167260742187295;-59,436;-57,60775768991833;-59,770115;-1,82824231008167;0,3341148986816407
